日期,时间,发电类型,发电出力值,负荷率,受阻率,厂用率
20231217,18:30,发电有功,17566.5527,0.0,0.0,0.0
20231217,18:30,水电有功,120.2544,77.6739,0.0,8.8933
20231217,18:30,火电生物质,1480.4531,0.0,0.0,0.0
20231217,18:30,光伏,0.0,0.01,0.0,0.0
20231217,18:30,火电燃煤,10595.5371,49.6682,55.09,13.2564
20231217,18:30,风电,5439.6177,69.6,0.0,0.9099
20231217,18:45,风电,5571.2114,71.31,0.0,0.9709
20231217,18:45,光伏,0.0,0.01,0.0,0.0
20231217,18:45,火电燃煤,10567.625,49.6177,55.05,13.4154
20231217,18:45,水电有功,108.7542,83.9363,0.0,3.5308
20231217,18:45,发电有功,17681.4355,0.0,0.0,0.0
20231217,18:45,火电生物质,1487.3018,0.0,0.0,0.0
20231217,19:00,火电燃煤,10415.1006,48.9311,55.72,13.395
20231217,19:00,水电有功,108.7156,83.9044,0.0,5.941
20231217,19:00,风电,5643.9839,72.18,0.0,1.0117
20231217,19:00,光伏,0.0,0.01,0.0,0.0
20231217,19:00,发电有功,17404.7168,0.0,0.0,0.0
20231217,19:00,火电生物质,1504.2532,0.0,0.0,0.0
20231217,19:15,光伏,0.0,0.01,0.0,0.0
20231217,19:15,火电生物质,1494.4312,0.0,0.0,0.0
20231217,19:15,火电燃煤,10369.4297,48.6371,56.29,13.5458
20231217,19:15,发电有功,17427.4141,0.0,0.0,0.0
20231217,19:15,水电有功,108.8224,83.8892,0.0,6.0533
20231217,19:15,风电,5713.7354,72.89,0.0,0.9555
20231217,19:30,风电,5750.8716,73.39,0.0,0.8864
20231217,19:30,光伏,0.0,0.01,0.0,0.0
20231217,19:30,火电生物质,1510.2993,0.0,0.0,0.0
20231217,19:30,水电有功,108.8763,83.8671,0.0,5.2683
20231217,19:30,发电有功,17468.2402,0.0,0.0,0.0
20231217,19:30,火电燃煤,10379.7383,48.6437,56.24,13.3705
20231217,19:45,光伏,0.0,0.01,0.0,0.0
20231217,19:45,发电有功,17561.6465,0.0,0.0,0.0
20231217,19:45,风电,5816.2744,74.19,0.0,1.1845
20231217,19:45,水电有功,109.4163,84.0566,0.0,4.9419
20231217,19:45,火电生物质,1525.886,0.0,0.0,0.0
20231217,19:45,火电燃煤,10386.2832,48.7818,55.85,13.4807
20231217,20:00,水电有功,109.2024,83.9935,0.0,5.9697
20231217,20:00,风电,5855.7251,74.53,0.0,1.0034
20231217,20:00,火电生物质,1515.3228,0.0,0.0,0.0
20231217,20:00,光伏,0.0,0.01,0.0,0.0
20231217,20:00,发电有功,17487.1953,0.0,0.0,0.0
20231217,20:00,火电燃煤,10315.376,48.4485,56.29,13.5152
20231217,20:15,风电,5876.6572,74.75,0.0,1.1054
20231217,20:15,发电有功,17427.6289,0.0,0.0,0.0
20231217,20:15,光伏,0.0,0.01,0.0,0.0
20231217,20:15,火电燃煤,10242.377,48.1389,56.64,13.5141
20231217,20:15,火电生物质,1501.3591,0.0,0.0,0.0
20231217,20:15,水电有功,110.3612,84.0046,0.0,3.2015
20231217,20:30,发电有功,17573.832,0.0,0.0,0.0
20231217,20:30,火电生物质,1501.0994,0.0,0.0,0.0
20231217,20:30,火电燃煤,10329.0967,48.4786,56.28,13.3373
20231217,20:30,光伏,0.0,0.01,0.0,0.0
20231217,20:30,风电,5842.8628,74.32,0.0,1.209
20231217,20:30,水电有功,111.3691,84.165,0.0,3.4011
20231217,20:45,光伏,0.0,0.01,0.0,0.0
20231217,20:45,水电有功,110.9905,84.0202,0.0,2.7539
20231217,20:45,火电燃煤,10595.2373,49.8817,54.55,13.0017
20231217,20:45,风电,5751.3804,73.18,0.0,1.1705
20231217,20:45,发电有功,18093.7832,0.0,0.0,0.0
20231217,20:45,火电生物质,1502.4998,0.0,0.0,0.0
20231217,21:00,光伏,0.0,0.01,0.0,0.0
20231217,21:00,发电有功,18205.0684,0.0,0.0,0.0
20231217,21:00,风电,5680.7134,72.69,0.0,0.739
20231217,21:00,火电燃煤,10804.1016,50.7619,53.71,12.7558
20231217,21:00,水电有功,105.1566,84.1165,0.0,1.7802
20231217,21:00,火电生物质,1479.7256,0.0,0.0,0.0
20231217,21:15,火电燃煤,10897.6602,51.3608,52.83,12.5813
20231217,21:15,火电生物质,1493.8904,0.0,0.0,0.0
20231217,21:15,发电有功,18254.1855,0.0,0.0,0.0
20231217,21:15,风电,5625.9995,71.96,0.0,0.7433
20231217,21:15,光伏,0.0,0.01,0.0,0.0
20231217,21:15,水电有功,105.0982,84.225,0.0,7.2722
20231217,21:30,光伏,0.0,0.01,0.0,0.0
20231217,21:30,火电燃煤,10712.9658,50.3548,54.18,13.0194
20231217,21:30,风电,5579.771,71.27,0.0,0.8936
20231217,21:30,发电有功,18007.4766,0.0,0.0,0.0
20231217,21:30,火电生物质,1481.196,0.0,0.0,0.0
20231217,21:30,水电有功,104.9843,84.1912,0.0,2.3793
20231217,21:45,火电燃煤,10438.8066,49.0382,55.63,13.2799
20231217,21:45,风电,5536.7358,70.98,0.0,0.9872
20231217,21:45,发电有功,17705.6563,0.0,0.0,0.0
20231217,21:45,光伏,0.0,0.01,0.0,0.0
20231217,21:45,水电有功,104.7771,84.1075,0.0,5.69
20231217,21:45,火电生物质,1490.385,0.0,0.0,0.0
20231217,22:00,水电有功,104.8657,84.0862,0.0,8.1928
20231217,22:00,光伏,0.0,0.01,0.0,0.0
20231217,22:00,火电生物质,1516.8325,0.0,0.0,0.0
20231217,22:00,发电有功,17302.7344,0.0,0.0,0.0
20231217,22:00,风电,5544.8823,70.93,0.0,1.2474
20231217,22:00,火电燃煤,10354.1113,48.7641,55.58,13.3643
20231217,22:15,水电有功,104.9502,84.1214,0.0,8.3368
20231217,22:15,光伏,0.0,0.01,0.0,0.0
20231217,22:15,火电生物质,1487.8987,0.0,0.0,0.0
20231217,22:15,风电,5542.5869,70.81,0.0,1.3817
20231217,22:15,发电有功,17076.6152,0.0,0.0,0.0
20231217,22:15,火电燃煤,10204.7637,47.8171,57.52,13.7327
20231217,22:30,风电,5512.2427,70.35,0.0,1.5896
20231217,22:30,光伏,0.0,0.01,0.0,0.0
20231217,22:30,火电燃煤,10281.5703,48.1867,57.19,13.4825
20231217,22:30,火电生物质,1496.1956,0.0,0.0,0.0
20231217,22:30,发电有功,17124.4531,0.0,0.0,0.0
20231217,22:30,水电有功,104.8185,84.1182,0.0,2.7225
20231217,22:45,水电有功,104.7208,84.0875,0.0,5.2753
20231217,22:45,发电有功,17439.8848,0.0,0.0,0.0
20231217,22:45,风电,5511.8999,70.26,0.0,1.5796
20231217,22:45,火电燃煤,10243.2969,48.0544,53.23,13.2884
20231217,22:45,光伏,0.0,0.01,0.0,0.0
20231217,22:45,火电生物质,1492.5112,0.0,0.0,0.0
20231217,23:00,火电生物质,1476.6602,0.0,0.0,0.0
20231217,23:00,风电,5453.5532,69.53,0.0,1.6281
20231217,23:00,光伏,0.0,0.01,0.0,0.0
20231217,23:00,火电燃煤,10254.9053,48.1747,53.03,13.3586
20231217,23:00,水电有功,104.7022,84.1881,0.0,1.495
20231217,23:00,发电有功,17255.75,0.0,0.0,0.0
20231217,23:15,火电生物质,1483.7273,0.0,0.0,0.0
20231217,23:15,火电燃煤,10356.6699,48.6891,52.39,13.0815
20231217,23:15,风电,5390.876,68.68,0.0,1.5224
20231217,23:15,光伏,0.0,0.01,0.0,0.0
20231217,23:15,水电有功,104.69,84.1059,0.0,9.1595
20231217,23:15,发电有功,17294.5859,0.0,0.0,0.0
20231217,23:30,发电有功,17033.9453,0.0,0.0,0.0
20231217,23:30,光伏,0.0,0.01,0.0,0.0
20231217,23:30,水电有功,104.6969,84.2142,0.0,-0.171
20231217,23:30,火电生物质,1488.5129,0.0,0.0,0.0
20231217,23:30,风电,5315.1572,67.81,0.0,1.4107
20231217,23:30,火电燃煤,10283.9072,48.3425,52.39,13.2159
20231217,23:45,发电有功,16972.3438,0.0,0.0,0.0
20231217,23:45,水电有功,104.6684,84.1092,0.0,7.6529
20231217,23:45,光伏,0.0,0.01,0.0,0.0
20231217,23:45,火电生物质,1498.374,0.0,0.0,0.0
20231217,23:45,火电燃煤,10300.2451,48.27,52.57,13.289
20231217,23:45,风电,5270.8843,67.16,0.0,1.41
20231218,00:00,火电生物质,1457.6062,0.0,0.0,0.0
20231218,00:00,风电,5225.2939,66.52,0.0,1.0469
20231218,00:00,火电燃煤,10288.6348,48.0798,53.02,13.2996
20231218,00:00,光伏,0.0,0.01,0.0,0.0
20231218,00:00,水电有功,104.6009,84.0504,0.0,2.8051
20231218,00:00,发电有功,16880.5254,0.0,0.0,0.0
20231218,00:15,水电有功,104.9051,83.8665,0.0,4.701
20231218,00:15,风电,5149.9375,65.57,0.0,0.9378
20231218,00:15,光伏,0.0,0.01,0.0,0.0
20231218,00:15,火电燃煤,10374.8203,48.5129,52.39,13.1622
20231218,00:15,发电有功,16892.6094,0.0,0.0,0.0
20231218,00:15,火电生物质,1460.7352,0.0,0.0,0.0
20231218,00:30,水电有功,104.7501,83.8926,0.0,5.7132
20231218,00:30,火电生物质,1463.6572,0.0,0.0,0.0
20231218,00:30,光伏,0.0,0.01,0.0,0.0
20231218,00:30,发电有功,16890.7441,0.0,0.0,0.0
20231218,00:30,火电燃煤,10346.5879,48.3765,52.52,13.2164
20231218,00:30,风电,5118.0771,65.24,0.0,1.1116
20231218,00:45,火电燃煤,10495.5918,49.1304,51.61,13.0712
20231218,00:45,火电生物质,1464.9407,0.0,0.0,0.0
20231218,00:45,发电有功,16974.502,0.0,0.0,0.0
20231218,00:45,水电有功,104.7576,83.9408,0.0,2.598
20231218,00:45,风电,5041.4932,64.24,0.0,1.2768
20231218,00:45,光伏,0.0,0.01,0.0,0.0
20231218,01:00,火电燃煤,10540.6016,49.2813,51.36,12.9772
20231218,01:00,风电,5012.5581,63.82,0.0,1.2929
20231218,01:00,发电有功,17189.1387,0.0,0.0,0.0
20231218,01:00,水电有功,104.472,83.9414,0.0,9.7079
20231218,01:00,火电生物质,1439.9211,0.0,0.0,0.0
20231218,01:00,光伏,0.0,0.0,0.0,0.0
20231218,01:15,火电生物质,1442.3273,0.0,0.0,0.0
20231218,01:15,发电有功,17479.3281,0.0,0.0,0.0
20231218,01:15,光伏,0.0,0.0,0.0,0.0
20231218,01:15,风电,4944.5596,62.91,0.0,1.0284
20231218,01:15,水电有功,104.7313,84.0623,0.0,-0.1258
20231218,01:15,火电燃煤,10908.375,51.0199,49.74,12.6915
20231218,01:30,光伏,0.0,0.0,0.0,0.0
20231218,01:30,火电生物质,1437.6045,0.0,0.0,0.0
20231218,01:30,发电有功,17640.9004,0.0,0.0,0.0
20231218,01:30,水电有功,104.0748,83.9605,0.0,4.8207
20231218,01:30,风电,4999.6567,63.62,0.0,0.9415
20231218,01:30,火电燃煤,11004.1377,51.5159,49.22,12.5686
20231218,01:45,火电生物质,1448.9634,0.0,0.0,0.0
20231218,01:45,发电有功,17377.1973,0.0,0.0,0.0
20231218,01:45,火电燃煤,10698.9531,50.0673,50.55,12.9424
20231218,01:45,风电,5007.9326,63.81,0.0,0.9569
20231218,01:45,水电有功,104.3058,83.8966,0.0,4.1103
20231218,01:45,光伏,0.0,0.0,0.0,0.0
20231218,02:00,发电有功,17362.1992,0.0,0.0,0.0
20231218,02:00,水电有功,104.4391,84.2036,0.0,9.8311
20231218,02:00,火电生物质,1437.7643,0.0,0.0,0.0
20231218,02:00,光伏,0.0,0.0,0.0,0.0
20231218,02:00,火电燃煤,10696.498,50.023,50.56,12.9672
20231218,02:00,风电,4985.8521,63.63,0.0,1.0892
20231218,02:15,风电,4952.3799,63.2,0.0,1.0748
20231218,02:15,发电有功,17280.2637,0.0,0.0,0.0
20231218,02:15,水电有功,104.3497,83.8964,0.0,3.3559
20231218,02:15,火电生物质,1433.2334,0.0,0.0,0.0
20231218,02:15,火电燃煤,10670.417,49.9102,50.68,13.0285
20231218,02:15,光伏,0.0,0.0,0.0,0.0
20231218,02:30,光伏,0.0,0.0,0.0,0.0
20231218,02:30,风电,4921.1377,62.89,0.0,0.8633
20231218,02:30,火电燃煤,10803.4766,50.4931,50.28,12.8807
20231218,02:30,发电有功,17373.7363,0.0,0.0,0.0
20231218,02:30,水电有功,104.4228,84.0931,0.0,3.864
20231218,02:30,火电生物质,1441.998,0.0,0.0,0.0
20231218,02:45,火电生物质,1434.8358,0.0,0.0,0.0
20231218,02:45,水电有功,104.3315,84.1936,0.0,4.7112
20231218,02:45,光伏,0.0,0.0,0.0,0.0
20231218,02:45,风电,4928.8745,62.99,0.0,1.0889
20231218,02:45,发电有功,17335.416,0.0,0.0,0.0
20231218,02:45,火电燃煤,10753.999,50.319,50.34,12.8966
20231218,03:00,风电,4946.6699,63.29,0.0,1.0699
20231218,03:00,水电有功,104.4937,84.2034,0.0,1.6819
20231218,03:00,火电生物质,1451.7549,0.0,0.0,0.0
20231218,03:00,发电有功,17403.9453,0.0,0.0,0.0
20231218,03:00,火电燃煤,10773.9463,50.3869,50.28,12.9102
20231218,03:00,光伏,0.0,0.0,0.0,0.0
20231218,03:15,光伏,0.0,0.0,0.0,0.0
20231218,03:15,发电有功,17367.0684,0.0,0.0,0.0
20231218,03:15,风电,4909.9277,62.66,0.0,1.0888
20231218,03:15,火电燃煤,10805.999,50.5524,50.08,12.9106
20231218,03:15,水电有功,104.4189,84.1333,0.0,4.3864
20231218,03:15,火电生物质,1436.3967,0.0,0.0,0.0
20231218,03:30,水电有功,104.4172,84.1441,0.0,9.9438
20231218,03:30,光伏,0.0,0.0,0.0,0.0
20231218,03:30,发电有功,16894.9824,0.0,0.0,0.0
20231218,03:30,火电燃煤,10623.3555,49.5956,51.45,13.0721
20231218,03:30,风电,4901.9531,62.58,0.0,1.0645
20231218,03:30,火电生物质,1410.9104,0.0,0.0,0.0
20231218,03:45,水电有功,104.3232,84.1587,0.0,6.91
20231218,03:45,发电有功,16758.8359,0.0,0.0,0.0
20231218,03:45,火电生物质,1394.2277,0.0,0.0,0.0
20231218,03:45,光伏,0.0,0.0,0.0,0.0
20231218,03:45,火电燃煤,10547.6426,49.2712,51.74,13.0281
20231218,03:45,风电,4895.1611,62.42,0.0,1.0064
20231218,04:00,火电燃煤,10567.9102,49.4174,51.62,13.096
20231218,04:00,光伏,0.0,0.0,0.0,0.0
20231218,04:00,水电有功,104.2059,84.0972,0.0,1.9658
20231218,04:00,发电有功,16814.5801,0.0,0.0,0.0
20231218,04:00,风电,4926.8477,62.79,0.0,1.1383
20231218,04:00,火电生物质,1409.3112,0.0,0.0,0.0
20231218,04:15,水电有功,104.1672,83.955,0.0,4.5006
20231218,04:15,火电燃煤,10731.1152,50.1715,50.77,12.9651
20231218,04:15,发电有功,17219.334,0.0,0.0,0.0
20231218,04:15,光伏,0.0,0.0,0.0,0.0
20231218,04:15,风电,4878.7793,62.21,0.0,1.2365
20231218,04:15,火电生物质,1422.9834,0.0,0.0,0.0
20231218,04:30,火电燃煤,10711.2256,50.1141,50.54,12.941
20231218,04:30,风电,4818.9844,61.51,0.0,1.0048
20231218,04:30,水电有功,104.0985,83.8837,0.0,4.3836
20231218,04:30,光伏,0.0,0.0,0.0,0.0
20231218,04:30,发电有功,16977.1035,0.0,0.0,0.0
20231218,04:30,火电生物质,1420.8042,0.0,0.0,0.0
20231218,04:45,风电,4760.7866,60.76,0.0,1.0026
20231218,04:45,水电有功,104.1929,83.7996,0.0,5.7713
20231218,04:45,火电燃煤,10706.4238,50.1526,50.43,12.9725
20231218,04:45,火电生物质,1396.7256,0.0,0.0,0.0
20231218,04:45,光伏,0.0,0.0,0.0,0.0
20231218,04:45,发电有功,16895.5918,0.0,0.0,0.0
20231218,05:00,火电生物质,1416.219,0.0,0.0,0.0
20231218,05:00,水电有功,104.5867,83.914,0.0,5.6933
20231218,05:00,发电有功,17085.625,0.0,0.0,0.0
20231218,05:00,火电燃煤,10956.9531,51.4103,49.14,12.764
20231218,05:00,光伏,0.0,0.0,0.0,0.0
20231218,05:00,风电,4676.2524,59.68,0.0,1.0491
20231218,05:15,光伏,0.0,0.0,0.0,0.0
20231218,05:15,风电,4527.5024,57.77,0.0,1.148
20231218,05:15,发电有功,17119.9102,0.0,0.0,0.0
20231218,05:15,火电生物质,1438.007,0.0,0.0,0.0
20231218,05:15,火电燃煤,10976.1201,51.4484,49.24,12.7774
20231218,05:15,水电有功,104.4291,83.8295,0.0,7.7337
20231218,05:30,光伏,0.0,0.0,0.0,0.0
20231218,05:30,火电燃煤,11059.1191,51.8252,48.9,12.6121
20231218,05:30,水电有功,104.3702,83.848,0.0,6.5983
20231218,05:30,火电生物质,1422.9558,0.0,0.0,0.0
20231218,05:30,风电,4398.3066,56.17,0.0,0.9474
20231218,05:30,发电有功,17057.2285,0.0,0.0,0.0
20231218,05:45,风电,4267.1055,54.39,0.0,1.3028
20231218,05:45,火电生物质,1420.2217,0.0,0.0,0.0
20231218,05:45,发电有功,17017.1973,0.0,0.0,0.0
20231218,05:45,光伏,0.0,0.0,0.0,0.0
20231218,05:45,水电有功,104.303,83.7569,0.0,5.9457
20231218,05:45,火电燃煤,11130.707,52.3177,48.25,12.6306
20231218,06:00,火电燃煤,11537.1719,54.2853,46.45,12.3226
20231218,06:00,光伏,0.0,0.0,0.0,0.0
20231218,06:00,火电生物质,1452.5088,0.0,0.0,0.0
20231218,06:00,风电,4171.1182,53.23,0.0,1.2039
20231218,06:00,水电有功,104.4318,83.8752,0.0,5.3545
20231218,06:00,发电有功,17357.7285,0.0,0.0,0.0
20231218,06:15,风电,4105.0928,52.52,0.0,0.7834
20231218,06:15,发电有功,17306.2031,0.0,0.0,0.0
20231218,06:15,水电有功,104.6552,83.8011,0.0,4.6965
20231218,06:15,火电燃煤,11534.9648,54.2945,46.43,12.3801
20231218,06:15,光伏,0.0,0.0,0.0,0.0
20231218,06:15,火电生物质,1446.9983,0.0,0.0,0.0
20231218,06:30,火电生物质,1438.1477,0.0,0.0,0.0
20231218,06:30,火电燃煤,11529.2549,54.2427,46.54,12.3242
20231218,06:30,光伏,0.0,0.0,0.0,0.0
20231218,06:30,水电有功,102.5908,84.0577,0.0,7.2818
20231218,06:30,发电有功,17201.4512,0.0,0.0,0.0
20231218,06:30,风电,4031.0449,51.55,0.0,0.8917
20231218,06:45,火电燃煤,11484.001,53.9817,46.98,12.3484
20231218,06:45,火电生物质,1411.2451,0.0,0.0,0.0
20231218,06:45,光伏,0.0,0.0,0.0,0.0
20231218,06:45,风电,3985.0535,50.98,0.0,1.0991
20231218,06:45,水电有功,102.606,84.1102,0.0,5.5671
20231218,06:45,发电有功,17095.3359,0.0,0.0,0.0
20231218,07:00,火电燃煤,12078.4844,56.9193,44.5,11.8728
20231218,07:00,水电有功,102.1951,84.0171,0.0,5.3365
20231218,07:00,火电生物质,1415.5386,0.0,0.0,0.0
20231218,07:00,光伏,0.0,0.0,0.0,0.0
20231218,07:00,风电,3948.5691,50.39,0.0,1.0365
20231218,07:00,发电有功,17657.8926,0.0,0.0,0.0
20231218,07:15,水电有功,102.3423,83.92,0.0,5.5768
20231218,07:15,发电有功,18236.6582,0.0,0.0,0.0
20231218,07:15,风电,3904.887,49.92,0.0,0.8004
20231218,07:15,光伏,7.1743,0.16,0.0,0.0
20231218,07:15,火电生物质,1426.9434,0.0,0.0,0.0
20231218,07:15,火电燃煤,12700.6729,59.9231,42.27,11.6458
20231218,07:30,水电有功,102.4178,84.0049,0.0,6.4363
20231218,07:30,发电有功,18397.7148,0.0,0.0,0.0
20231218,07:30,光伏,57.2783,1.26,0.0,0.0
20231218,07:30,火电燃煤,12958.1465,61.1613,41.47,11.5091
20231218,07:30,风电,3771.7424,48.25,0.0,0.8731
20231218,07:30,火电生物质,1410.0819,0.0,0.0,0.0
20231218,07:45,发电有功,18649.168,0.0,0.0,0.0
20231218,07:45,风电,3697.3977,47.42,0.0,1.1134
20231218,07:45,光伏,179.582,3.94,0.0,4.8382
20231218,07:45,火电燃煤,13159.3486,62.1633,40.83,11.3172
20231218,07:45,水电有功,102.4352,84.1045,0.0,5.8233
20231218,07:45,火电生物质,1424.9229,0.0,0.0,0.0
20231218,08:00,水电有功,102.5086,84.0616,0.0,3.4271
20231218,08:00,火电生物质,1415.731,0.0,0.0,0.0
20231218,08:00,火电燃煤,13152.2461,62.0527,40.94,11.4949
20231218,08:00,发电有功,18724.3633,0.0,0.0,0.0
20231218,08:00,风电,3608.6726,46.28,0.0,1.3998
20231218,08:00,光伏,375.0197,8.23,0.0,2.6404
20231218,08:15,风电,3451.9089,44.37,0.0,1.3591
20231218,08:15,火电燃煤,13278.9629,62.7335,40.38,11.4048
20231218,08:15,水电有功,102.0648,84.0657,0.0,4.9255
20231218,08:15,火电生物质,1422.3473,0.0,0.0,0.0
20231218,08:15,发电有功,19003.9375,0.0,0.0,0.0
20231218,08:15,光伏,668.4075,14.67,0.0,1.5295
20231218,08:30,光伏,1152.1476,25.28,0.0,1.01
20231218,08:30,发电有功,19269.6719,0.0,0.0,0.0
20231218,08:30,风电,3260.8088,41.89,0.0,1.6162
20231218,08:30,火电燃煤,13244.6475,62.6042,40.36,11.4419
20231218,08:30,火电生物质,1426.2024,0.0,0.0,0.0
20231218,08:30,水电有功,102.288,83.9997,0.0,9.0329
20231218,08:45,光伏,2059.5288,45.19,0.0,0.6889
20231218,08:45,水电有功,102.6276,83.4113,0.0,3.9442
20231218,08:45,火电燃煤,13186.3213,62.1726,40.87,11.4053
20231218,08:45,风电,3090.8528,39.91,0.0,1.274
20231218,08:45,发电有功,19922.2793,0.0,0.0,0.0
20231218,08:45,火电生物质,1414.8997,0.0,0.0,0.0
20231218,09:00,火电生物质,1427.3767,0.0,0.0,0.0
20231218,09:00,火电燃煤,12681.8291,59.6418,42.76,11.629
20231218,09:00,水电有功,101.6364,83.6271,0.0,5.11
20231218,09:00,风电,2924.2488,37.94,0.0,1.2405
20231218,09:00,发电有功,19727.7422,0.0,0.0,0.0
20231218,09:00,光伏,2531.821,55.55,0.0,0.6491
20231218,09:15,风电,2729.5215,35.47,0.0,0.9255
20231218,09:15,水电有功,101.254,83.662,0.0,4.4238
20231218,09:15,火电燃煤,12416.8867,58.6031,43.36,11.8115
20231218,09:15,火电生物质,1420.9164,0.0,0.0,0.0
20231218,09:15,发电有功,19644.5195,0.0,0.0,0.0
20231218,09:15,光伏,2885.689,63.32,0.0,0.5912
20231218,09:30,水电有功,101.6239,83.6783,0.0,6.4765
20231218,09:30,光伏,3145.0745,69.01,0.0,0.6517
20231218,09:30,火电生物质,1420.7428,0.0,0.0,0.0
20231218,09:30,火电燃煤,12400.0303,58.4673,43.65,11.9365
20231218,09:30,风电,2574.4478,33.61,0.0,0.9873
20231218,09:30,发电有功,19735.1914,0.0,0.0,0.0
20231218,09:45,发电有功,19722.1582,0.0,0.0,0.0
20231218,09:45,水电有功,101.5821,83.5359,0.0,1.548
20231218,09:45,光伏,3344.3743,73.38,0.0,0.6618
20231218,09:45,火电生物质,1405.907,0.0,0.0,0.0
20231218,09:45,火电燃煤,12210.4551,57.5912,44.17,12.0229
20231218,09:45,风电,2539.5439,33.24,0.0,0.7811
20231218,10:00,火电生物质,1445.7551,0.0,0.0,0.0
20231218,10:00,水电有功,101.7958,83.6805,0.0,5.6324
20231218,10:00,风电,2490.5059,33.0,0.0,1.0452
20231218,10:00,发电有功,19783.0332,0.0,0.0,0.0
20231218,10:00,光伏,3514.9924,77.13,0.0,0.6579
20231218,10:00,火电燃煤,12109.1211,57.0383,44.48,12.167
20231218,10:15,水电有功,101.6915,83.7279,0.0,8.0323
20231218,10:15,风电,2416.8762,31.92,0.0,1.523
20231218,10:15,光伏,3660.4819,80.32,0.0,0.6328
20231218,10:15,发电有功,19732.7461,0.0,0.0,0.0
20231218,10:15,火电生物质,1430.0491,0.0,0.0,0.0
20231218,10:15,火电燃煤,11999.1484,56.55,45.05,12.2184
20231218,10:30,光伏,3783.2212,83.01,0.0,0.6648
20231218,10:30,发电有功,19722.2773,0.0,0.0,0.0
20231218,10:30,风电,2420.4041,32.19,0.0,1.2607
20231218,10:30,火电生物质,1410.0415,0.0,0.0,0.0
20231218,10:30,水电有功,101.4952,83.5907,0.0,5.807
20231218,10:30,火电燃煤,11876.6709,55.985,45.74,12.2146
20231218,10:45,光伏,3874.8188,85.02,0.0,0.6566
20231218,10:45,风电,2434.4956,32.29,0.0,1.0768
20231218,10:45,火电燃煤,11874.1865,55.993,45.71,12.295
20231218,10:45,水电有功,101.6596,83.6309,0.0,5.7822
20231218,10:45,火电生物质,1423.1007,0.0,0.0,0.0
20231218,10:45,发电有功,19841.7051,0.0,0.0,0.0
20231218,11:00,发电有功,19501.3789,0.0,0.0,0.0
20231218,11:00,光伏,3932.9985,86.3,0.0,0.6458
20231218,11:00,火电燃煤,11443.6621,54.0576,47.42,12.5064
20231218,11:00,水电有功,101.5326,83.6164,0.0,3.6668
20231218,11:00,风电,2437.3921,32.5,0.0,1.7612
20231218,11:00,火电生物质,1440.7676,0.0,0.0,0.0
20231218,11:15,风电,2445.3337,32.45,0.0,1.2731
20231218,11:15,光伏,3976.6924,87.26,0.0,0.6796
20231218,11:15,水电有功,101.3423,83.5692,0.0,-0.1331
20231218,11:15,发电有功,19448.3555,0.0,0.0,0.0
20231218,11:15,火电生物质,1417.0282,0.0,0.0,0.0
20231218,11:15,火电燃煤,11383.4189,53.5495,48.24,12.5523
20231218,11:30,火电燃煤,11227.8672,52.7032,49.0,12.7841
20231218,11:30,发电有功,19197.9961,0.0,0.0,0.0
20231218,11:30,光伏,3982.3792,87.38,0.0,0.6597
20231218,11:30,火电生物质,1441.9575,0.0,0.0,0.0
20231218,11:30,水电有功,101.2782,83.6024,0.0,6.9071
20231218,11:30,风电,2419.5156,32.13,0.0,1.2098
20231218,11:45,火电燃煤,11264.9443,52.9816,48.56,12.5985
20231218,11:45,光伏,3985.2778,87.45,0.0,0.6408
20231218,11:45,风电,2350.1489,31.11,0.0,1.0889
20231218,11:45,火电生物质,1437.2817,0.0,0.0,0.0
20231218,11:45,水电有功,101.4802,83.475,0.0,5.4298
20231218,11:45,发电有功,19178.9121,0.0,0.0,0.0
20231218,12:00,发电有功,19148.4902,0.0,0.0,0.0
20231218,12:00,水电有功,101.9565,83.4985,0.0,6.1174
20231218,12:00,风电,2355.7205,31.19,0.0,1.3349
20231218,12:00,火电燃煤,11226.5771,52.8517,48.54,12.618
20231218,12:00,火电生物质,1476.0313,0.0,0.0,0.0
20231218,12:00,光伏,3967.0017,87.04,0.0,0.6343
20231218,12:15,火电生物质,1429.3035,0.0,0.0,0.0
20231218,12:15,火电燃煤,11014.6719,51.6338,50.11,12.7831
20231218,12:15,风电,2388.699,31.64,0.0,1.1769
20231218,12:15,光伏,3912.646,85.85,0.0,0.6516
20231218,12:15,发电有功,18834.4883,0.0,0.0,0.0
20231218,12:15,水电有功,101.8413,83.598,0.0,6.3496
20231218,12:30,火电生物质,1404.5376,0.0,0.0,0.0
20231218,12:30,发电有功,18625.4531,0.0,0.0,0.0
20231218,12:30,风电,2459.5703,32.49,0.0,1.8071
20231218,12:30,光伏,3841.6606,84.29,0.0,0.6175
20231218,12:30,火电燃煤,10808.1387,50.4819,51.24,13.0901
20231218,12:30,水电有功,102.1813,83.5339,0.0,3.9871
20231218,12:45,发电有功,18266.9316,0.0,0.0,0.0
20231218,12:45,火电燃煤,10752.1289,50.3546,51.06,13.1545
20231218,12:45,光伏,3746.5361,82.21,0.0,0.6068
20231218,12:45,水电有功,102.0854,83.5208,0.0,6.5295
20231218,12:45,火电生物质,1418.9784,0.0,0.0,0.0
20231218,12:45,风电,2402.5437,31.76,0.0,1.3043
20231218,13:00,水电有功,102.6088,83.495,0.0,6.0173
20231218,13:00,光伏,3622.124,79.48,0.0,0.5937
